-3.784316783747521812e-02,-1.719760630967027569e-04,-4.554271436517446509e-02,1.449417306973992299e-02,9.843026867527579493e-02,-4.900534511076929702e-03,-2.597198967023118393e-02,-1.146480497562941264e-02,1.370824958191373122e-03,4.676732683458321299e-02
1.311466319144102138e-02,4.572514593837301018e-04,8.556095708272395267e-03,2.460919455119897278e-02,-3.808742228012635539e-02,3.240980614760695377e-02,4.371651500317610094e-03,-4.507148812481811401e-02,6.565890407800235862e-02,-9.963810199333637818e-02
-1.072920922645530717e-03,1.586767171037744284e-01,-1.762440302047522944e-02,-1.115198010287608149e-02,7.356628915141779669e-03,7.085999782308144640e-04,-3.497242646392257227e-03,-1.727428122687544101e-02,-8.506041099314836512e-03,-1.720631941204535040e-02
9.379311389962476792e-03,6.049985756485816825e-04,-1.364360106441612477e-03,4.518221341927150005e-03,4.907851380535152575e-02,2.509997152872218713e-03,-2.163071094835328310e-03,6.345573572731089953e-04,1.336087581109993670e-02,-1.453317609967581525e-01
-6.302839155384314107e-03,-2.845077150981596258e-03,-6.773836059231238063e-03,-2.754244632113976229e-02,-1.053389656829020228e-02,2.557092723618784036e-01,-1.311773975624539422e-02,3.107153694597861518e-03,-3.018098535861532539e-02,-1.069268001226011434e-02
3.912543450826139191e-01,-2.122440447136567532e-03,-4.787642837899777626e-02,-3.380743854236866602e-02,-6.126455003590010502e-03,-8.973405085988914176e-02,-2.950222284039975482e-02,-2.457782395163288919e-02,2.227518349237857589e-02,-1.222430428246290904e-03
-1.563173835903987688e-02,-2.239493641910525988e-03,-1.602438137795133416e-02,-7.600839246539031237e-03,-3.079186669918352118e-02,-3.179713793801167837e-02,2.127315417052825508e-01,-1.343936791659110013e-03,2.270644477451872791e-03,1.005221140001344091e-02
-1.576789575340977606e-02,-1.459851180399092873e-03,2.757152845697746213e-01,-1.773767488486141172e-02,-1.155660955945944125e-02,-7.163437926582248358e-03,-2.245613079997228756e-02,-1.256425495289578698e-02,3.497794479698777045e-03,-3.343027489142997091e-03
-6.276898399425073251e-03,-5.979313532101589342e-04,-1.985905504890964589e-03,-1.123384850804952893e-02,2.272064971136846315e-02,3.298759665380082001e-02,6.763418616157001496e-03,3.260368707845108082e-03,-2.817829936313704514e-02,-1.301428009936059227e-02
-1.670536862287235608e-02,-4.011784586472831246e-03,-2.260968937374950583e-02,-2.042529791467389416e-02,-2.519004475306833163e-02,9.425713115182940286e-04,2.293298078676884455e-01,1.921037947150143910e-03,-2.752863852123265537e-03,7.846979505561240461e-04
2.017615250145009687e-03,7.182513503848367504e-04,4.661240931801043097e-03,3.538195168411095021e-02,3.843956626721214791e-03,-9.433372202767090209e-03,-6.298724492982299850e-04,-3.177728512527450699e-01,6.303661166115492355e-03,2.186140771936490035e-01
-3.563482047462888935e-02,-8.591610437057896343e-02,-4.996290339021172699e-02,-3.303909600991425388e-02,-3.314126593408858040e-02,-5.513661731049843834e-02,-3.558199084186468297e-02,-3.040964462372619526e-02,1.139562393347950779e-02,6.257846400487379439e-03
-3.516683521109248249e-03,-2.350387125963476851e-03,-5.714348752299909170e-03,-1.883257396373497899e-02,-1.010681433668532544e-03,-7.766422130578740785e-03,-5.778805537639556712e-03,6.730985387002172589e-04,1.713107786539224686e-01,-1.283999022116467242e-02
-1.236612079629514785e-03,-3.406541298593100675e-04,6.509953344002126878e-03,5.319464662996548597e-03,1.243361139232517301e-02,-4.869823926083158630e-03,-4.001034907890091766e-03,6.060071316301722869e-03,1.810816398544185662e-02,-4.168959091923824661e-02
-8.366230619270928915e-04,2.767684716484004469e-04,-8.711508077839753492e-03,7.780068192059421816e-05,-3.216656250724608639e-03,8.954322147775342980e-03,3.488151854910430307e-03,3.215292954885050347e-02,2.664857508202201145e-02,-6.852716669548529482e-02
-1.899044401824193790e-02,8.800883146623278419e-03,-5.199428801352026785e-02,-7.262984628221644950e-03,7.024010649992393912e-03,1.793506340117927492e-02,-2.011016577933564739e-02,-1.467491321407446360e-04,6.070126471458806017e-02,-4.066346378127808775e-03
8.389525420486517240e-03,1.207980572079738363e-04,9.114950524274703647e-03,1.684754730468604814e-02,2.728502886684463970e-03,-7.072104094407591184e-03,3.475565220837383007e-03,3.246048821876853976e-03,-4.431711581054937482e-02,-5.492749876604169357e-03
-4.959054268412722670e-03,-1.130345387646000416e-03,-3.699470836864470142e-04,1.261401568003076099e-03,5.919158848524323606e-03,-5.008220243288178525e-02,-3.340819975308997707e-03,-2.571797420064808257e-02,4.437429331285191320e-02,2.729631868443961606e-02
5.793543578317891796e-03,2.636331333975048142e-03,1.208073197947562467e-02,-1.647607061303298370e-01,-1.325501520902919086e-03,8.395757748661244330e-03,5.243472012926480089e-03,-4.829447940462190496e-03,1.238254280047704561e-02,8.799234170070972458e-03
-3.693666729800288567e-02,-1.168461080053702014e-02,-1.989544158320136896e-02,-2.726010811691808103e-02,-2.641959101780360156e-02,-4.637236186285283862e-02,-8.759843237404347713e-03,-1.682349417402876843e-02,5.019776213917017532e-02,8.733956859345755330e-02
1.181655745406764643e-02,-1.262623059669221051e-04,-5.674730017430507784e-03,-1.787350866121938803e-02,2.029879211729420166e-02,2.725874486560136631e-02,-8.160412972203556076e-03,1.426534685715919251e-02,-4.668538954636886756e-02,-2.530606264043565139e-03
4.197706079484085639e-02,-9.044882464297306025e-05,-2.110802085029639744e-02,-1.423999745199069911e-02,5.985633923985239201e-04,-1.929886464121489953e-02,3.047565129184819435e-02,-3.017308554865493625e-03,-2.456460887232026283e-02,3.437739556796364209e-03
1.458284242639454114e-03,2.144629891730711335e-01,-8.073271417923333013e-03,-2.160979359672556867e-03,-9.221471587075501242e-03,-1.215038893810716641e-02,-8.215093484780992827e-03,-1.060263333002295317e-03,-2.596949542492359847e-02,-1.053987318166452018e-02
2.696644260642838686e-03,8.618405856199916294e-04,5.695344887337542607e-03,9.199847210035378559e-03,-1.741294944285692523e-02,1.712703726112297514e-02,7.408366015635018016e-03,-7.278947841097381868e-03,-3.257830803157624189e-02,7.099869596755044657e-03
3.390399474356963622e-02,8.675913362418331831e-02,4.862617480627018374e-02,3.179615677236200671e-02,3.578966056539137353e-02,5.806322731637411638e-02,3.535838352764387321e-02,3.293519242792269236e-02,-9.212301903781052598e-03,-3.721995196754176397e-03
1.776144471470334244e-03,1.309977594995756153e-03,1.200786056833228789e-02,2.716490502296841150e-02,-2.383539282793062462e-03,2.488656284928804016e-02,-1.769337493135912046e-03,-6.711461685228177314e-03,-7.952496426637699345e-02,7.050083178382901723e-03
-5.472703678466150218e-03,-3.387549724487598501e-03,1.404095959097484136e-01,-3.139384787619223585e-03,5.103434209617236338e-03,-1.757274038904188540e-03,-3.574356556256686867e-03,-1.346606290118751437e-02,-3.812191817097532881e-02,4.801599023775071466e-03
1.220461417286987718e-02,-2.130151037178621126e-03,-3.829108449628224053e-02,2.720008674273918445e-02,-1.308601804542023316e-02,4.653919079361869791e-03,-1.242069576570743565e-02,9.539773776719164336e-03,3.059450968892755279e-02,-1.029267601511131384e-02
-3.033813267063556821e-03,-1.407318048812391100e-04,-4.871395305478080050e-03,-2.323327044159215204e-02,-2.798316492242762087e-03,4.565903929092855230e-03,-1.207775616054000689e-03,6.298355110854876550e-04,5.540715330453065135e-02,-1.018632706930935189e-02
6.645523184933353755e-03,1.950427724391829709e-01,-1.323680275880215473e-01,-5.786990391700223141e-02,-1.442447570302390555e-02,-5.436043649875078008e-03,-2.826899000539902663e-03,-8.648574438344490065e-03,2.995535505519468511e-02,1.621351047667676706e-03
3.437935053521680440e-02,8.875428120882934702e-02,4.865863576672124075e-02,3.187548768142182964e-02,3.550233223407826821e-02,5.759581376020319471e-02,3.576549401300475189e-02,3.197455913793107590e-02,-7.414980794347865965e-03,-3.572607842586744947e-03
1.265914475407539218e-03,6.808965358730097650e-04,-1.610724816320952468e-03,-1.560578117306931061e-03,-6.259275537576918652e-03,6.686169605914137927e-03,7.176300894320832924e-04,-6.209890625968485407e-03,-2.131673382773217190e-02,2.529485419591937997e-02
